time,open,high,low,close,fast_stoch,slow_stoch,rsi,30_sent,thirty_trend,4h_sent,four_trend,candle_dir,dt_signal,sent_signal,simple_result,running_result,profit
2019-05-15 13:30:00,140.313,140.454,140.254,140.378,10.54101635200622,8.024033577020106,22.98560437498569,-0.07339831795788422,bearish,-0.09926848222035113,bearish,long,long,long_trade,loss,no_runner,-0.14400000000000546
2019-05-15 17:30:00,140.716,140.825,140.708,140.736,52.287230745019684,56.11684654377714,41.802975296728015,-0.02251625068710761,bearish,-0.0999028179174648,bearish,long,long,long_trade,win,loss,0.07
2019-05-15 19:30:00,140.678,140.73,140.662,140.69,51.334044823905494,53.95882584194425,41.24337183994536,-0.015344663786979434,bearish,-0.0999028179174648,bearish,long,long,long_trade,win,runner,0.07
2019-05-16 02:00:00,140.556,140.656,140.518,140.614,40.609077500670416,34.47271386430673,41.43600254555663,0.004455834016586446,bearish,-0.0968309812027629,bearish,long,long,long_trade,running_long,win,0.07
2019-05-16 06:30:00,140.524,140.615,140.52200000000002,140.566,46.29629629629704,57.69227771542649,40.44463220908032,0.015664422697575536,bearish,-0.09191081447732696,bearish,long,long,long_trade,loss,no_runner,-0.06399999999999295
2019-05-16 07:30:00,140.28799999999998,140.496,140.207,140.434,27.337539172570004,32.11397701759327,38.81213726821196,0.0054003953868063115,bearish,-0.09191081447732696,bearish,long,long,long_trade,win,win,0.17
2019-05-16 13:00:00,140.434,140.53,140.386,140.49200000000002,48.73690696241499,52.08175722928093,43.635122435051485,0.013298563088981669,bearish,-0.08239106777525063,bearish,long,long,long_trade,win,win,0.17
2019-05-16 17:30:00,140.55200000000002,140.614,140.503,140.57,43.21895424836367,52.12418300653297,47.83358971837736,0.023547334489831484,bearish,-0.07316190360544339,bearish,long,long,long_trade,running_long,sig_stop,-0.05500000000000682
2019-05-16 19:00:00,140.515,140.562,140.488,140.532,39.950980392155316,43.02832244008441,45.575448584241144,0.019629383810243844,bearish,-0.07316190360544339,bearish,long,long,long_trade,sig_stop,no_runner,-0.02400000000002933
2019-05-16 20:00:00,140.50799999999998,140.56799999999998,140.493,140.565,32.510504201681364,34.965375038903886,48.70360611666845,0.017780745522038024,bearish,-0.07316190360544339,bearish,long,long,long_trade,running_long,sig_stop,0.00899999999998613
2019-05-16 22:00:00,140.591,140.591,140.546,140.57399999999998,37.740183792821576,34.991993873575446,49.38265226214204,0.01837396634056141,bullish,-0.06268783320713156,bullish,short,short,short_trade,sig_stop,no_runner,-0.012000000000028876
2019-05-16 23:00:00,140.586,140.586,140.548,140.55200000000002,39.12559175717498,39.90067761998151,47.18530952983814,0.017571519941667973,bullish,-0.06268783320713156,bullish,short,short,short_trade,loss,no_runner,-0.054000000000002046
2019-05-17 00:00:00,140.615,140.62,140.47,140.554,60.98145011188818,52.50885228002322,47.56474565621679,0.0174208076570411,bullish,-0.06268783320713156,bullish,short,short,short_trade,sig_stop,no_runner,-0.03300000000001546
2019-05-17 01:00:00,140.58700000000002,140.688,140.556,140.56,57.26796139640216,64.30510843488028,48.16429363556552,0.016551389639942682,bullish,-0.05835029653797619,bullish,short,short,short_trade,sig_stop,no_runner,-0.07200000000000273
2019-05-17 02:00:00,140.632,140.64600000000002,140.575,140.59,56.880733944958685,59.33516025259332,50.68343953423644,0.01742292645695695,bullish,-0.05835029653797619,bullish,short,short,short_trade,running_short,win,0.07
2019-05-17 09:30:00,139.92600000000002,140.028,139.89,139.986,9.554212973321306,13.793486919119422,32.895306913605765,-0.02884114204923585,bearish,-0.06500078107550811,bearish,long,long,long_trade,sig_stop,no_runner,-0.09999999999999432
2019-05-17 12:00:00,139.584,139.756,139.56,139.71,10.400594386866867,7.895692730858276,30.392189192289766,-0.047355347668722535,bearish,-0.06500078107550811,bearish,long,long,long_trade,win,win,0.17
2019-05-17 16:00:00,139.79399999999998,139.964,139.79399999999998,139.94299999999998,60.84568352357661,60.963088315683,45.86885124785653,-0.009685494715536508,bearish,-0.06216899221186245,bearish,long,long,long_trade,running_long,win,0.07
2019-05-17 20:00:00,139.939,140.07,139.93200000000002,140.048,54.29564206386834,63.65092302831744,50.28445387565496,0.019907381237565164,bearish,-0.056381222522685966,bearish,long,long,long_trade,loss,no_runner,-0.13599999999999568
2019-05-19 22:00:00,140.189,140.189,140.004,140.05700000000002,65.91900311526263,64.21556259279184,49.94011609918175,0.028460439210474087,bullish,-0.03806007559587943,bullish,short,short,short_trade,running_short,sig_stop,-0.07499999999998863
2019-05-20 01:30:00,140.5,140.502,140.372,140.384,90.50599895670318,92.96154031271531,59.9236392370817,0.051400009536727784,bullish,-0.02311897638632454,bullish,short,short,short_trade,running_short,sig_stop,-0.02200000000001978
2019-05-20 04:30:00,140.362,140.388,140.344,140.35,63.44391875134379,64.8291302983455,56.83856689083454,0.042184758870385,bullish,-0.02311897638632454,bullish,short,short,short_trade,running_short,win,0.07
2019-05-20 08:00:00,140.416,140.514,140.392,140.41,52.72107011401361,36.90786931647553,58.70124493140247,0.02453212741126664,bullish,-0.013065292977312959,bullish,short,short,short_trade,win,win,0.17
2019-05-20 09:00:00,140.21200000000002,140.346,140.21,140.334,48.049645390067575,51.634796660380154,53.60142885094199,0.01910834782726766,bearish,-0.009183506255762476,bearish,long,long,long_trade,running_long,loss,-0.14400000000000546
2019-05-20 11:00:00,140.04399999999998,140.094,139.928,140.092,13.68513692811998,24.48816691115653,43.748704238959476,-0.0011379924264124624,bearish,-0.009183506255762476,bearish,long,long,long_trade,sig_stop,no_runner,-0.07800000000000296
2019-05-20 12:00:00,140.014,140.05200000000002,139.921,140.018,19.673206752270328,16.567961008240133,40.98912517779264,-0.010540114492114871,bearish,-0.009183506255762476,bearish,long,long,long_trade,sig_stop,no_runner,-0.025999999999982037
2019-05-20 13:30:00,139.924,139.999,139.702,139.985,18.778145917501487,15.242272628419766,41.08165113224781,-0.019998827889166702,bearish,-0.006418253006899466,bearish,long,long,long_trade,win,win,0.17
2019-05-20 16:00:00,139.833,139.99,139.81799999999998,139.952,31.043290043289904,35.83310941931586,43.12369959708662,-0.0217511947640357,bearish,-0.006418253006899466,bearish,long,long,long_trade,sig_stop,no_runner,-0.04200000000000159
2019-05-20 17:00:00,139.91,139.95,139.868,139.933,39.42401451868329,33.14219812071198,42.765868319114965,-0.021787238916409227,bearish,0.0006072303924872235,bearish,long,long,long_trade,running_long,win,0.07
2019-05-21 02:00:00,140.265,140.279,140.178,140.218,86.03706365440401,89.17611734489262,60.527843618505976,0.021447478525487042,bullish,0.023199077573611504,bullish,short,short,short_trade,sig_stop,no_runner,-0.05200000000002092
2019-05-21 03:30:00,140.33100000000002,140.366,140.292,140.308,92.33551898301741,91.30997764751687,64.9981137142415,0.02760181278020913,bullish,0.023199077573611504,bullish,short,short,short_trade,win,win,0.17
2019-05-22 09:00:00,139.82399999999998,139.99,139.816,139.982,20.889445139756784,16.400725288659547,38.84210586873764,-0.06326721403719889,bearish,0.06954008379268684,bearish,long,long,long_trade,sig_stop,no_runner,-0.004000000000019099
2019-05-22 11:30:00,139.701,139.759,139.678,139.714,16.465943231915507,22.673227283960266,32.89574553098015,-0.06260403103777334,bearish,0.06954008379268684,bearish,long,long,long_trade,loss,no_runner,-0.056000000000011596
2019-05-22 14:00:00,139.444,139.584,139.40200000000002,139.487,18.054987536027525,15.729600195789384,28.682478352556267,-0.0683311746247674,bearish,0.061536934543355626,bearish,long,long,long_trade,win,win,0.17
2019-05-22 20:00:00,139.70600000000002,139.733,139.681,139.72,57.84313725490134,59.37908496731925,44.19481908190569,-0.0067344850652634744,bearish,0.055491289322503363,bearish,long,long,long_trade,running_long,loss,-0.0589999999999975
2019-05-23 01:30:00,139.42,139.464,139.328,139.451,16.653716314531422,8.97300205367007,33.28873075685338,-0.009798397710483048,bearish,0.03828541051229328,bearish,long,long,long_trade,sig_stop,no_runner,-0.024999999999977263
2019-05-23 02:30:00,139.42600000000002,139.526,139.41899999999998,139.468,29.06602254428081,22.93046582464857,36.073275368041,-0.010152997626758087,bearish,0.03828541051229328,bearish,long,long,long_trade,sig_stop,no_runner,-0.03099999999997749
2019-05-23 03:30:00,139.437,139.564,139.433,139.55200000000002,38.80877819046838,31.93786970277938,44.24986547977026,-0.006122447345169924,bearish,0.03828541051229328,bearish,long,long,long_trade,sig_stop,no_runner,-0.06700000000000728
2019-05-23 05:30:00,139.438,139.464,139.393,139.454,37.1244772212088,41.49476270667707,40.08284914580275,-0.0009281704472172136,bearish,0.021780818997305884,bearish,long,long,long_trade,loss,no_runner,-0.08100000000001728
2019-05-23 07:00:00,139.075,139.127,138.886,139.11,30.40208845576561,32.62501511020685,28.87812156945618,-0.01428097218133162,bearish,0.021780818997305884,bearish,long,long,long_trade,running_long,sig_stop,-0.10300000000000864
2019-05-23 08:30:00,139.007,139.062,138.904,139.05700000000002,25.95870206489744,26.797355908461103,30.088226726301198,-0.025177292088339714,bearish,0.021780818997305884,bearish,long,long,long_trade,win,win,0.17
2019-05-23 23:00:00,138.654,138.725,138.65200000000002,138.692,45.08158873176043,46.38005748441611,40.45480301939128,0.004545321740822728,bearish,-0.018608175835838403,bearish,long,long,long_trade,running_long,win,0.07
2019-05-27 05:30:00,139.488,139.514,139.476,139.47799999999998,89.65609475318371,90.74906061339165,65.84636722184715,0.03576580025631798,bullish,0.0363794895591919,bullish,short,short,short_trade,loss,no_runner,-0.05600000000004002
2019-05-27 07:00:00,139.63299999999998,139.63299999999998,139.445,139.466,79.80145620549924,86.55618739243435,59.31391280114194,0.035350069279334886,bullish,0.0363794895591919,bullish,short,short,short_trade,win,win,0.17
2019-05-27 13:30:00,138.711,138.8,138.697,138.769,7.509353305096724,12.433791712039769,35.006387475299285,-0.05158747937915005,bearish,0.035590101330582824,bearish,long,long,long_trade,sig_stop,no_runner,-0.022999999999996135
2019-05-27 14:30:00,138.746,138.91,138.71200000000002,138.888,15.286070727391126,9.838436080280683,42.65354374176375,-0.04968793215906883,bearish,0.035590101330582824,bearish,long,long,long_trade,sig_stop,no_runner,-0.05699999999998795
2019-05-27 18:00:00,138.851,138.874,138.83,138.863,55.48283221880164,55.90900841863396,43.18681255430728,-0.02968576399544335,bearish,0.0374408354372614,bearish,long,long,long_trade,running_long,sig_stop,0.025000000000005684
2019-05-27 20:30:00,138.888,138.91,138.839,138.89600000000002,89.03359310898037,89.65309208920843,45.89801205738885,-0.014313928101551176,bearish,0.0374408354372614,bearish,long,long,long_trade,loss,no_runner,-0.0770000000000266
2019-05-28 10:00:00,138.41299999999998,138.507,138.34,138.507,27.68518518518413,23.7808641975293,39.81316968467597,-0.0252182222048824,bearish,0.031529964595682136,bearish,long,long,long_trade,win,win,0.17
2019-05-28 11:30:00,138.512,138.747,138.50799999999998,138.645,42.91666666666469,37.12962962962735,48.131883731934145,-0.015391468732302838,bearish,0.031529964595682136,bearish,long,long,long_trade,running_long,sig_stop,0.020999999999986585
2019-05-28 16:00:00,138.689,138.8,138.666,138.784,63.304788627464006,66.31354908542089,53.27305192883574,0.015170418013616084,bearish,0.034727429688845464,bearish,long,long,long_trade,sig_stop,no_runner,-0.036000000000001364
2019-05-29 01:00:00,138.31,138.463,138.26,138.422,32.1583607441639,26.067139434252,43.96775202722184,-0.01217781725722948,bearish,0.017965157723619396,bearish,long,long,long_trade,sig_stop,no_runner,-0.06299999999998818
2019-05-29 02:00:00,138.359,138.47299999999998,138.356,138.43200000000002,59.173772189109094,44.11916291710994,45.77957335760173,-0.008875969467418282,bearish,0.017965157723619396,bearish,long,long,long_trade,running_long,sig_stop,0.005999999999971806
2019-05-29 05:00:00,138.286,138.355,138.286,138.352,44.720496894410864,56.86680469289134,42.83859588506722,-0.0035552679209686633,bearish,0.011479222554187984,bearish,long,long,long_trade,running_long,loss,-0.08600000000001273
2019-05-29 07:00:00,138.184,138.214,138.05200000000002,138.214,22.56020673676716,30.498442230193195,36.82199094183088,-0.009697406927196506,bearish,0.011479222554187984,bearish,long,long,long_trade,loss,no_runner,-0.18199999999998795
2019-05-29 08:00:00,138.018,138.14600000000002,138.006,138.046,20.727673039476613,21.642169864167066,31.11389219155344,-0.018586289728497588,bearish,0.011479222554187984,bearish,long,long,long_trade,win,loss,0.07
2019-05-29 09:30:00,137.95,138.21200000000002,137.95,138.156,29.27167286245245,22.573415943823747,43.388989503518886,-0.019377156081018032,bearish,0.014767220509324996,bearish,long,long,long_trade,win,win,0.17
2019-05-30 13:00:00,138.394,138.5,138.31,138.438,22.05641344244209,26.43508995181368,47.615095615263385,0.003952396280734273,bearish,0.04401896315124598,bearish,long,long,long_trade,win,win,0.17
2019-05-30 15:00:00,138.305,138.45600000000002,138.259,138.32,30.4718142179323,37.328659834775635,43.02246391984454,-0.008900129431955797,bearish,0.04401896315124598,bearish,long,long,long_trade,running_long,sig_stop,-0.022999999999996135
2019-05-30 16:30:00,138.297,138.39,138.266,138.342,34.6846846846853,33.48843958825448,45.11822674160236,-0.015355374290634691,bearish,0.04401896315124598,bearish,long,long,long_trade,sig_stop,no_runner,-0.03900000000001569
2019-05-30 19:00:00,138.144,138.226,138.064,138.202,11.626931797056338,14.327361378888614,40.494543585938075,-0.027311927611367564,bearish,0.043470681991420346,bearish,long,long,long_trade,sig_stop,no_runner,-0.04099999999999682
2019-05-30 20:00:00,138.161,138.24200000000002,138.156,138.221,21.281216069490515,16.085564440023223,42.70803939291474,-0.027711144994175933,bearish,0.043470681991420346,bearish,long,long,long_trade,running_long,loss,-0.08500000000000796
2019-05-30 22:00:00,138.168,138.215,138.158,138.207,33.506392782089684,30.83486439170889,43.049900200100815,-0.023669834486020117,bearish,0.03154937774515832,bearish,long,long,long_trade,sig_stop,no_runner,-0.014000000000010004
2019-05-31 00:00:00,137.83700000000002,137.894,137.75,137.874,20.17702308476601,28.063460699531827,29.939886463836604,-0.033959461979172934,bearish,0.03154937774515832,bearish,long,long,long_trade,sig_stop,no_runner,-0.09199999999998454
2019-05-31 01:00:00,137.782,137.925,137.748,137.911,19.12486758161639,16.22140881014533,36.15281397532018,-0.039645583081772004,bearish,0.013956151741721491,bearish,long,long,long_trade,sig_stop,no_runner,-0.0049999999999954525
2019-05-31 06:00:00,137.384,137.437,137.291,137.391,7.8838957423640315,6.631849218246758,21.111199587154985,-0.05984433590146921,bearish,-0.004297583501215564,bearish,long,long,long_trade,loss,no_runner,-0.12000000000000455
2019-05-31 07:30:00,137.276,137.384,137.226,137.286,7.611888052980902,7.951487173480277,19.483465341965648,-0.06140487344886275,bearish,-0.004297583501215564,bearish,long,long,long_trade,win,win,0.17
2019-05-31 10:00:00,136.836,136.92,136.768,136.886,8.500413433163672,7.632679644397155,20.938248234799786,-0.06834753565681012,bearish,-0.026178428079088656,bearish,long,long,long_trade,sig_stop,no_runner,-0.07399999999998386
2019-05-31 11:00:00,136.812,136.924,136.761,136.887,13.063309043978196,10.673630098363766,24.74529896814009,-0.0687238664201145,bearish,-0.026178428079088656,bearish,long,long,long_trade,loss,no_runner,-0.146000000000015
2019-05-31 12:00:00,136.668,136.875,136.654,136.856,15.401585138067622,12.725761475235748,31.217352752661753,-0.06706765289422073,bearish,-0.026178428079088656,bearish,long,long,long_trade,win,win,0.17
2019-05-31 15:00:00,136.833,137.19799999999998,136.738,137.156,51.71560223533519,46.67115819191938,48.08566016470173,-0.018422534213268667,bearish,-0.037467721262349096,bearish,long,long,long_trade,sig_stop,no_runner,-0.04400000000001114
2019-05-31 17:00:00,137.04399999999998,137.093,137.004,137.072,68.29516539440078,70.08764489680327,45.99554311258892,0.007744849598644966,bearish,-0.05132675114705443,bearish,long,long,long_trade,sig_stop,no_runner,-0.060000000000002274
